stt,question,answer
319,"Độ rỗng dư của bê tông nhựa chặt (BTNc. thường được quy định như thế nào?
a. Từ 2% đến 5%
b. Từ 3% đến 8%
c. Từ 3% đến 6%
d. Từ 3% đến 5%",C 
320,"Để tưới dính bám trước khi thi công bê tông nhựa lớp trên, có thể sử dụng loại
vật liệu nào?
a. Nhũ tương nhựa đường a xít phân tách chậm CSS-1h
b. Nhựa lỏng đông đặc nhanh RC70
c. Nhũ tương nhựa đường a xít phân tách nhanh CRS-1
d. Tất cả các loại vật liệu trên.",D 
321,"Tổ hợp lu nào dưới đây được sử dụng phổ biến để thi công bê tông nhựa rải
nóng?
a. Lu bánh thép phối hợp với lu bánh lốp
b. Lu rung phối hợp với lu bánh thép
c. Lu rung phối hợp với lu chân cừu
d. Lu rung phối hợp với lu bánh lốp",A 
322,"Trong quá trình thi công, cần phải kiểm tra nhiệt độ của hỗn hợp bê tông nhựa
nóng tại thời điểm nào dưới đây?
a. Trên xe vận chuyển trước khi đổ vào phễu rải
b. Khi rải hỗn hợp
c. Khi lu lèn hỗn hợp
d. Tất cả các đáp án trên",D 
323,"Chỉ tiêu nào dưới đây dùng để đánh giá chất lượng của cát dùng để chế tạo hỗn
hợp bê tông nhựa nóng?
a. Mô đun độ lớn
b. Hệ số đương lượng cát
c. Độ góc cạnh của cát
d. Tất cả các đáp án trên",D 
324,"Nội dung nào dưới đây không cần phải kiểm tra khi nghiệm thu mặt đường bê
tông nhựa?
a. Kích thước hình học (bề rộng, độ dốc ngang, chiều dày và cao độ)
b. Cường độ chịu nén
c. Độ chặt lu lèn
d. Độ bằng phẳng và độ nhám mặt đường",B 
325,"Trường hợp đang thi công bê tông nhựa gặp mưa, cần phải làm gì?
a. Báo về trạm trộn ngừng cung cấp hỗn hợp bê tông nhựa
b. Tiếp tục lu lèn nếu bê tông nhựa đã lu được trên 2/3 số lượt lu yêu cầu.
c. Đáp án a và b
d. Tiếp tục thi công theo đúng trình tự công nghệ được duyệt.",C 
326,"Phương pháp nào dưới đây được sử dụng phổ biến để xác định mô đun đàn hồi
chung của kết cấu áo đường mềm có lớp mặt bằng bê tông nhựa?
a. Phương pháp dùng tấm ép cứng
b. Phương pháp dùng cần đo võng Benkelman
c. Phương pháp dùng dùng thiết bị đo độ võng FWD
d. Phương pháp dùng chùy xuyên động DCP",B 
327,"Thời gian tối đa cho phép từ khi hỗn hợp bê tông xi măng ra khỏi buồng trộn
đến khi rải xong phụ thuộc vào những yếu tố nào dưới đây?
a. Nhiệt độ không khí khi thi công
b. Công nghệ rải
c. Loại phụ gia chậm đông kết (nếu có)
d. Tất cả các đáp án trên",D 
328,"Giải pháp nào không được phép sử dụng khi bảo dưỡng mặt đường bê tông xi
măng?
a. Tưới nước trực tiếp lên mặt đường trong thời gian bảo dưỡng
b. Phun tạo màng giữ ẩm
c. Rải màng giữ ẩm kết hợp với tưới nước
d. Rải vải địa kỹ thuật, bao tải ẩm phủ kết hợp với tưới nước",A 
329,"Để đánh giá chất lượng của mặt đường bê tông xi măng khi nghiệm thu, chỉ
tiêu nào sau đây được sử dụng?
a. Cường độ nén của bê tông xi măng
b. Cường độ kéo khi uốn của bê tông xi măng
c. Độ mài mòn, cường độ chịu nén của đá gốc
d. Độ mài mòn của bê tông xi măng",B 
330,"Kiểm tra lượng nhựa đường phun tưới trên mặt đường khi thi công bằng cách
nào:
a. Quan sát bằng mắt để đánh giá
b. Kiểm tra bằng cách rải tấm cứng trên đường trước khi phun tưới nhựa qua
c. Kiểm tra khối lượng nhựa đường sử dụng tương ứng với diện tích đã tưới.
d. Kết hợp các cách trên để kiểm tra",D 
331,"Phương pháp Marshall được dùng để làm gì:
a. Xác định cấp phối cốt liệu tối ưu cho hỗn hợp bê tông nhựa chặt rải nóng
b. Xác định hàm lượng nhựa tối ưu tương ứng với một cấp phối cốt liệu xác
định của hỗn hợp bê tông nhựa chặt rải nóng
c. Xác định các chỉ tiêu thể tích của hỗn hợp bê tông nhựa
d. Xác định khả năng kháng lún của hỗn hợp bê tông nhựa",B 
332,"Số lượng mẫu bê tông nhựa tối thiểu cần phải đúc để xác định hàm lượng nhựa
tối ưu trong phương pháp thiết kế Marshall:
a. 18 mẫu
b. 15 mẫu
c. 12 mẫu
d. 5 mẫu",B 
333,"Phương pháp phễu rót cát sử dụng ở hiện trường dùng để xác định chỉ tiêu nào
đây:
a. Độ chặt của vật liệu
b. Độ bằng phẳng
c. Độ nhám
d. Độ ẩm của vật liệu",A 
334,"Khi kiểm tra nghiệm thu kích thước hình học của nền đường sau thi công đối
với đường cấp IV, V và VI, sai số cho phép của vị trí trục tim tuyến đường là
bao nhiêu:
a. Không quá 30 mm
b. Không quá 50 mm
c. Không quá 70 mm
d. Không quá 100 mm",D 
335,"Độ rỗng dư của bê tông nhựa rỗng (BTNR) thường được quy định như thế nào:
a. Lớn hơn 6%
b. Từ 5% đến 12%
c. Từ 8% đến 12%
d. Từ 7% đến 20%",A 
336,"Có thể sử dụng phương pháp nào dưới đây để bảo dưỡng lớp móng cấp phối
gia cố xi măng:
a. Tưới nước trực tiếp lên mặt lớp cấp phối gia cố xi măng hàng tuần.
b. Tưới nhũ tương nhựa đường a xít với lượng 0,8 - 1,0 lít/m2
c. Dùng lều bạt che nắng trên diện thi công
d. Cả ba phương án trên",B 
337,"Việc phát hiện những sai sót bất hợp lý trong hồ sơ thiết kế và đề nghị đơn vị
có thẩm quyền bổ sung, chỉnh lý được tiến hành trong công tác nào sau đây?
a. Công tác chuẩn bị
b. Công tác thi công
c. Công tác nghiệm thu
d. Cả ba đáp án trên",A 
338,"Công việc nào không thuộc nội dung cơ bản của công tác lập biện pháp tổ chức
thi công?
a. Giao nhận mốc GPS, mốc đường chuyền, cọc chỉ giới đường sắt
b. Xác định hướng thi công, mũi thi công, tập trung đúng mức cho công trình
trọng điểm
c. Lập biểu đồ điều phối đất hợp lý trên toàn tuyến
d. Tính toán bố trí nhân lực, máy móc thiết bị thi công",A 
339,"Loại đất nào sau đây có thể dùng để đắp nền đường sắt?
a. Đất lẫn sỏi, sỏi ong,
b. Đất cát, đất á cát, đất á sét
c. Đất muối, đất mùn, đất bùn
d. Cả đáp án a và b",D 
340,"Đối với đất sét (có thành phần hạt sét dưới 50%) không được dùng trong
trường hợp nào sau đây?
a. Nền đường khô ráo, không bị ngập, chân nền đường thoát nước nhanh
b. Nền đắp cao dưới 2m tính từ dưới lên
c. Khoảng giới hạn từ cao độ thiết kế xuống là 0,5m
d. Cả ba đáp án trên",C 
341,"Khi độ dốc ngang mặt đất tự nhiên lớn hơn 10% thì hố đấu được đào ở phía
nào?
a. Ở phía trên
b. Ở phía dưới
c. Cả 2 bên
d. Cả ba đáp án trên đều được",A 
342,"Hệ số chuyển đổi từ đất tự nhiên sang đất tơi phụ thuộc vào yếu tố nào?
a. Phương pháp khai thác
b. Chiều sâu lớp đất lấy
c. Loại đất
d. Cả ba đáp án trên",C 
343,"Chiều dầy lớp đất ướt nằm trên mực nước ngầm đối với cát thô, cát hạt trung
và cát hạt nhỏ?
a. 0,1 m
b. 0,3 m
c. 0,5 m
d. 1,0 m",B 
344,"Chiều dầy lớp đất ướt nằm trên mực nước ngầm đối với cát mịn và đất cát pha?
a. 0,1 m
b. 0,3 m
c. 0,5 m
d. 1,0 m",C 
345,"Chiều dầy lớp đất ướt nằm trên mực nước ngầm đối với đất pha sét, đất sét và
hoàng thổ?
a. 0,1 m
b. 0,3 m
c. 0,5 m
d. 1,0 m",A 
346,"Yêu cầu nào không phải là yêu cầu đúng của kỹ thuật đầm lèn?
a. Cần đầm lèn cho đồng đều trên suốt bề rộng của nền đường
b. Cần đầm chặt dứt điểm từng vệt đầm rồi mới chuyển sang đầm vệt khác
c. Khi đầm, các vết đầm của hai sân đầm phải chồng lên nhau
d. Trong một sân đầm vết đầm sau phải đè lên vết đầm trước",B 
347,"Khi thi công cơ giới, trong một sân đầm, vết đầm sau phải đè lên vết đầm trước
với chiều rộng bằng bao nhiêu?
a. 15 cm
b. 20 cm
c. 25 cm
d. 50 cm",B 
348,"Trong công tác nghiệm thu nền đường sắt thì sai số độ dốc thực tế so với hồ sơ
thiết kế không được được vượt quá giá trị nào sau đây?
a. 1 ‰
b. 2 ‰
c. 2,5 ‰
d. 5 ‰",C 
349,"Trong công tác nghiệm thu nền đường sắt thì sai số độ chặt thực tế so với độ
chặt yêu cầu không được được vượt quá giá trị nào sau đây?
a. 0 %
b. 1 %
c. 2 %
d. 2,5 %",C 
350,"Chiều cao mui luyện tối thiểu và tối đa tương ứng là bao nhiêu?
a. 5 cm và 7 cm
b. 6 cm và 11 cm
c. 7 cm và 12 cm
d. 10 cm và 18 cm",D 
351,"Khi thi công đường sắt khổ 1000 mm thì mái dốc mui luyện tối thiểu và tối đa
tương ứng là bao nhiêu?
a. 5 % và 7 %
b. 6 % và 11 %
c. 7 % và 12 %
d. 10 % và 18 %",C 
352,"Khi thi công đường sắt khổ 1435 mm và đường sắt khổ lồng thì mái dốc mui
luyện tối thiểu và tối đa tương ứng là bao nhiêu?
a. 5 % và 7 %
b. 6 % và 11 %
c. 7 % và 12 %
d. 10 % và 18 %",B 
353,"Trong công tác nghiệm thu kích thước rãnh thoát nước thì bao nhiêu mét cần
kiểm tra một lần?
a. 10 m
b. 20 m
c. 50 m
d. 100 m",B 
354,"Máy đầm nào không được dùng để đầm đất dính?
a. Đầm bánh hơi
b. Đầm chân cừu
c. Máy đầm rung
d. Máy đầm nện",C 
355,"Máy đầm nào không được dùng để đầm đất không dính?
a. Đầm bánh hơi
b. Đầm chân cừu
c. Máy đầm rung
d. Máy đầm nện chấn động",B 
356,"Đường đi của máy đầm như thế nào là đúng yêu cầu kỹ thuật đầm lèn?
a. Theo hướng thẳng góc với trục của công trình và từ ngoài mép vào tim của
công trình
b. Theo hướng thẳng góc với trục của công trình và từ tim ra ngoài mép của
công trình
c. Theo hướng dọc trục của công trình đắp và từ ngoài mép vào tim của công
trình
d. Theo hướng dọc trục của công trình đắp và từ tim ra ngoài mép của công
trình",C 
357,"Khi đắp đất hoàn trả lại vào hố móng thì có được phép tận dụng đất đào để đắp
không?
a. Không được phép
b. Được phép
c. Được phép tận dụng nếu mỏ đất đắp quá xa
d. Được phép sử dụng nếu đất đào đảm bảo chất lượng",D 
358,"Với độ dốc của đáy nền đường thì cần phải xử lý đánh cấp trước khi đắp?
a. < 10 %
b. 10 % - 20 %
c. 20 % - 33 %
d. > 33 %",C 
359,"Khi nghiệm thu nền đường cần kiểm tra:
a. Chất lượng đắp đất, khối lượng thể tích khô
b. Cao độ và độ dốc nền,
c. Kích thước hình học
d. Cả ba đáp án trên",D 
360,"Sai lệch cho phép của trục tim đường so với thiết kế là bao nhiêu?
a. 1 cm
b. 5 cm
c. 10 cm
d. 50 cm",B 
361,"Trong công tác nghiệm thu kiến trúc tầng trên đường sắt không mối nối, sai số
cự ly giữa các tà vẹt phải không được vượt quá trị số nào sau đây?
a. 5 mm
b. 15 mm
c. 20 mm
d. 50 mm",B 
362,"Yêu cầu nào là bắt buộc khi tiến hành nổ mìn?
a. Chỉ được nổ mìn ở những khu vực thi công cách xa khu dân cư
b. Tổ chức bảo quản và cung cấp thuốc nổ an toàn
c. Báo trước cho cơ quan địa phương, nhân dân và giải thích các tín hiệu, báo
hiệu
d. Cả hai đáp án b và c",D 
363,"Công tác nổ phá được coi là không đạt yêu cầu khi khối lượng đất đá nổ phá ra
thực tế nhỏ hơn bao nhiêu % so với khối lượng thiết kế?
a. 20 %
b. 30 %
c. 50 %
d. 80 %",B 
364,"Khi thi công nền đường đắp thì chiều dầy lớp đất đắp được quy định như thế
nào?
a. 20 cm
b. 30 cm
c. Được quy định trong quy trình tùy theo từng loại đất
d. Tùy theo điều kiện thi công, loại đất, loại máy đầm, độ chặt yêu cầu",D 
365,"Khi bắt buộc phải thi công nền đường trong mùa mưa thì cần phải thực hiện
các biện pháp nào sau đây?
a. Đắp đất theo từng lớp đất nghiêng ra ngoài
b. Thoát nước tốt bãi, hố lấy đất
c. Bố trí diện thi công hẹp, quá trình đào, vận chuyển, san đầm đất không quá 1
buổi làm việc
d. Cả 3 đáp án trên",D 
366,"Khi bạt mái công trình đất, có thể dùng máy ủi và máy san để bạt mái trong
trường hợp nào?
a. Chiều cao đắp < 3m; độ dốc mái ≤ 1: 3
b. Chiều cao đắp > 3m; độ dốc mái ≤ 1: 3
c. Chiều cao đắp < 3m; độ dốc mái > 1: 3
d. Chiều cao đắp > 3m; độ dốc mái > 1: 3",B 
367,"Khi đắp đất trong vùng đầm lầy cần đặc biệt lưu ý đến những công việc nào
sau đây?
a. Chuẩn bị nền móng: chặt cây, đào gốc, vớt rác rong rêu
b. Bóc lớp than bùn trong phạm vi đáy móng đến lớp đất nguyên thổ, vét sạch
hết bùn
c. Theo dõi trạng thái của nền đắp khi máy thi công đi lại
d. Cả 3 đáp án trên",D 
368,"Phương pháp xử lý lớp đắp bị bùng nhùng khi đắp đập đất đầm nén?
a. Không cần xử lý
b. Cào xới, trộn với đất khô rồi đầm lại
c. Chờ phần bùng nhùng khô cứng rồi đắp tiếp
d. Đào hết phần bùng nhùng rồi đắp lại",D 
369,"Phương pháp xử lý hai vai đập bên sườn núi khi đắp đập đất đầm nén?
a. Xử lý kiểu dật cấp bậc thang
b. Bạt mái theo thiết kế và đào tường răng cắm vào sườn núi
c. Bạt mái song song với mặt đất tự nhiên
d. Bóc hết lớp hữu cơ trên mặt",B 
370,"Số lượng mẫu cần thiết khi kiểm tra thành phần hạt của tầng lọc là bao nhiêu?
a. 1 tổ mẫu/(20-40) m3
b. 1 tổ mẫu/(30-50) m3
c. 1 tổ mẫu/(20-50) m3
d. 1 tổ mẫu/(40-60) m3",C 
371,"Điều kiện nào để kết luận là độ đầm chặt của một lớp đất đạt yêu cầu?
a. Độ thiếu hụt so với yêu cầu thiết kế của dung trọng khô thực tế không vượt
quá 0,03 T/m3
b. Số mẫu không đạt yêu cầu thiết kế không quá 5% của tổng số mẫu lấy thí
nghiệm
c. Cả 2 điều kiện a và b
d. Cả 2 điều kiện a, b và các mẫu không đạt yêu cầu không tập trung vào 1
vùng",D 
372,"Phương pháp lựa chọn thành phần bê tông có mác từ M15 trở lên?
a. Thiết kế thông qua Phòng thí nghiệm
b. Tra theo định mức Dự toán
c. Tra bảng tính sẵn trong Tiêu chuẩn
d. Lấy theo công trình tương tự",A 
373,"Tốc độ vận chuyển hỗn hợp bê tông bằng băng chuyền khống chế bằng bao
nhiêu?
a.Tốc độ vận chuyển của băng chuyền không quá 1m/s;
b.Tốc độ vận chuyển của băng chuyền không quá 1,5m/s;
c. Tốc độ vận chuyển của băng chuyền không quá 1m/s; chênh lệch tốc độ vận
chuyển của các băng chuyền trong hệ thống không quá 0,1 m/s.
d. Tốc độ vận chuyển của băng chuyền không quá 1,5m/s; chênh lệch tốc độ
vận chuyển của các băng chuyền trong hệ thống không quá 0,2 m/s.",C 
374,"Khi chuyển vữa bê tông có độ sụt nhỏ hơn 40mm thì góc nghiêng giới hạn của
băng chuyền khống chế bằng bao nhiêu?
a. Khi chuyển lên: 15o; khi chuyển xuống: 10o.
b. Khi chuyển lên: 15o; khi chuyển xuống: 12o.
c. Khi chuyển lên: 12o; khi chuyển xuống: 10o.
d. Khi chuyển lên: 12o; khi chuyển xuống: 8o.",B 
375,"Điều kiện nào thì cho phép độn đá hộc ở vùng chịu kéo của bê tông khối lớn?
a. Kích thước max của đá hộc không vượt quá 1/3 kích thước nhỏ nhất của
khối đổ
b. Hình dạng đá không bị thoi dẹt; cường độ đá không thấp hơn cường độ của
cốt liệu lớn của bê tông.
c. Cả hai điều kiện trên
d. Không cho phép.",D 
376,"Điều kiện nào cho phép phụt vữa vào nền đá theo thứ tự từ dưới lên trên?
a. Với các hố khoan đợt 2 và các đợt tiếp theo nếu việc phụt thử nghiệm theo
cách này tại hiện trường cho kết quả tốt.
b. Khi phụt từ dưới lên mà số đoạn có hiện tượng dung dịch xì qua thành nút
lên phía trên chiếm không quá 10% số đoạn phụt.
c. Cả 2 điều kiện trên.
d. Không cho phép trong mọi điều kiện.",C 
377,"Phương pháp nào để xử lý khi dung dịch vữa phụt xuất hiện trên mặt nền đá
mà không bịt được các lỗ rò?
a. Giảm áp lực phụt xuống cho đến khi không còn vữa chảy ra và phụt tiếp với
áp lực mới này.
b. Pha phụ gia đông cứng nhanh hoặc phụ gia tạo bọt vào vữa rồi phụt tiếp.
c. Dừng phụt trong thời gian 1 giờ rồi phụt lại.
d. Dừng phụt, coi như đã đạt yêu cầu.",B 
378,"Khi kiểm tra xử lý độ ẩm của đất đắp cho phù hớp với độ ẩm thiết kế cần lấy
mẫu ở vị trí nào?
a. Lấy ở phần trên của lớp đất.
b. Lấy ở phần dưới của lớp đất.
c. Lấy ở khoảng giữa của lớp đất.
d. Lấy ở cả trên và dưới của lớp đất.",D 
379,"Khi không có điều kiện đắp đập lên cao đều thì chọn vị trí mặt nối tiếp theo
nguyên tắc nào?
a. Không đặt ở khoảng lòng sông.
b. Không đặt ở vị trí có chiều cao đập lớn nhất.
c. Cả 2 ý (a và b).
d. Không hạn chế, bố trí tùy theo điều kiện thi công.",C 
380,"Khi đắp đập đồng chất, mái dốc của mặt nối tiếp hướng ngang (hướng vuông
góc với tim đập) chọn bằng bao nhiêu?
a. Không nhỏ hơn 2.
b. Không nhỏ hơn 2,5.
c. Không nhỏ hơn 3.
d. Không nhỏ hơn 3,5.",A 
381,"Với đập cấp nào thì phải lấy mẫu kiểm tra hệ số thấm, cường độ chịu cắt, chịu
nén của đất á sét, á cát?
a.Với đập ở tất cả các cấp.
b.Đập từ cấp III trở lên.
c.Đập từ cấp II trở lên.
d.Đập từ cấp I trở lên.",D 
382,"Cần lấy bao nhiêu mẫu khi kiểm tra độ ẩm, dung trọng khô, thành phần hạt của
đất lẫn nhiều cát cuội sỏi để đắp thân đập?
a. 1 tổ mẫu/(200-300) m3.
b. 1 tổ mẫu/(300-400) m3.
c. 1 tổ mẫu/(200-400) m3.
d. 1 tổ mẫu/(400-500) m3.",C 
383,"Khi lớp đã đầm có chiều dày lớn hơn 40 cm thì cách lấy mẫu để kiểm tra tại
một vị trí như thế nào?
a. 1 mẫu ở giữa, 2 mẫu ở đáy (tiếp giáp với lớp dưới).
b. 2 mẫu ở giữa, 1 mẫu ở đáy.
c. 1 mẫu ở đỉnh, 1 mẫu ở giữa, 1 mẫu ở đáy.
d. 3 mẫu ở khoảng giữa.",A 
384,"Số lượng mẫu khi kiểm tra dung trọng đất ở phạm vi đầm thủ công, đầm cóc là
bao nhiêu?
a. 1 tổ mẫu/(25-30) m2.
b. 1 tổ mẫu/(30-40) m2.
c. 1 tổ mẫu/(40-50) m2.
d. 1 tổ mẫu/(25-50) m2.",D 
385,"Khi một lớp đầm chưa đạt yêu cầu thiết kế thì cần xử lý như thế nào?
a. Cần xới lên rồi đầm lại cho đến khi đạt yêu cầu.
b. Cần đầm lại cho đến khi đạt yêu cầu.
c. Cần đào bỏ hết lớp không đạt rồi đắp lớp mới.
d. Cần bóc bỏ phần trên mặt của lớp không đạt rồi đầm lại cho đến khi đạt.",B 
386,"Khi thi công đổ bê tông khối lớn mà dùng đầm dùi thì chiều dày lớp đổ bê tông
chọn bằng bao nhiêu?
a. Không nhỏ hơn 2 lần chiều dài phần công tác của đầm.
b. Không nhỏ hơn 1,5 lần chiều dài phần công tác của đầm.
c. Không nhỏ hơn 1,25 lần chiều dài phần công tác của đầm.
d. Không hạn chế, tùy điều kiện thực tế để chọn.",C 
387,"Khi đầm bê tông bằng đầm dùi thì bước di chuyển của đầm chọn như thế nào?
a. Không quá 1,25 lần bán kính tác dụng của đầm.
b. Không quá 1,5 lần bán kính tác dụng của đầm.
c. Không quá 1,75 lần bán kính tác dụng của đầm.
d. Không quá 2 lần bán kính tác dụng của đầm.",B 
388,"Khi vận chuyển vữa bê tông bằng ô tô tự đổ thì chiều dày lớp bê tông trong
thùng xe cần khống chế bằng bao nhiêu?
a. Lớn hơn 30 cm.
b. Lớn hơn 35 cm.
c. Lớn hơn 40 cm.
d. Lớn hơn 50 cm.",C 
389,"Khi đổ bê tông khối lớn, thời gian thích hợp để đầm lại sau khi đầm lần thứ
nhất lấy bằng bao nhiêu?
a. 0,5 giờ đến 1 giờ.
b. 1 giờ đến 1,5 giờ.
c. 1,5 giờ đến 2 giờ.
d. Không cho phép đầm lại.",D 
390,"Khi đổ bê tông khối lớn, sử dụng xi măng pooc lăng, nhiệt độ khối đổ 20-30oC
thì thời gian cho phép tạm ngừng để không sinh khe lạnh là bao nhiêu?
a. 60 phút.
b. 90 phút.
c. 120 phút.
d. Không được ngừng",B 
391,"Nếu thời gian tạm ngừng đổ bê tông vượt quá giới hạn quy định thì chophép xử
lý bề mặt khi cường độ của lớp bê tông bên dưới đạt bằng baonhiêu?
a. 25 daN/cm2.
b. 20 daN/cm2.
c. 15 daN/cm2.
d. Không hạn chế.",A 
392,"Khi kiểm tra độ chống thấm của bê tông thì tần suất lấy mẫu phải như thế nào?
a. 300 m3 lấy 1 mẫu.
b. 400 m3 lấy 1 mẫu.
c. 500 m3 lấy 1 mẫu, số mẫu tối thiểu phải bằng 3.
d. 500 m3 lấy 1 mẫu, số mẫu tối thiểu phải bằng 1.",D 
393,"Khi phụt vữa vào nền đá, điều kiện bố trí lớp gia tải là như thế nào?
a. Không cần lớp gia tải khi nền đá nguyên khối, ít nứt nẻ, khi phụt thử nghiệm
cho kết quả tốt.
b. Không cần lớp gia tải khi áp lực phụt thiết kế không lớn hơn 0,2 MPa.
c. Cả hai ý trên.
d. Cần bố trí lớp gia tải trong mọi trường hợp.",C 
394,"Khi phụt vữa vào nền đá, bố trí hố khoan phụt thử nghiệm trước khi phụt đại
trà như thế nào?
a. Không cần phụt thử nghiệm.
b. Toàn bộ hố khoan phụt thử nghiệm được chọn trong số hố khoan ở đồ án
thiết kế
c. Khoan phụt thử nghiệm tiến hành ngoài phạm vi đồ án thiết kế.
d. Một nửa số hố khoan phụt thử nghiệm nằm ngoài phạm vi đồ án thiết kế.",B 
395,"Khi thi công phụt vữa tạo màn chống thấm, chiều sâu hố khoan được xác định
như thế nào?
a. Theo vị trí thực tế của lớp đá được chọn làm ranh giới của màn chống thấm.
b. Thông qua kết quả xác định độ thấm nước thực tế của đất đá phía dưới màn.
c. Theo cả hai ý trên
d. Theo đúng bản vẽ thiết kế.",C 
396,"Trong thí nghiệm ép nước trước khi phụt vữa, áp lực và lưu lượng phụt lấy
bằng bao nhiêu?
a. Theo trị số áp lực cao nhất và lưu lượng lớn nhất có thể nhưng không vượt
quá giới hạn cho phép do thiết kế quy định.
b. Lấy nhỏ hơn 10% so với trị số quy định của thiết kế.
c. Lấy lớn hơn 10% so với trị số quy định của thiết kế.
d. Lấy lớn hơn 15% so với trị số quy định của thiết kế.",A 
397,"Khi khoan phụt tạo màn chống thấm với nhiều hàng khoan, hố khoan kiểm tra
được bố trí như thế nào?
a. Trùng với hố khoan phụt.
b. Ở tâm trên mặt bằng của 3 hố khoan phụt kề nhau.
c. Nằm trên hàng khoan phụt nhưng có hướng xiên góc.
d. Do tư vấn thiết kế quy định.",D 
398,"Trường hợp nào thì cần xử lý độ ẩm của đất nền trước khi đắp đập?
a. Khi độ ẩm đất nền khác với độ ẩm đất đắp.
b. Khi độ ẩm đất nền lớn hơn độ ẩm đất đắp.
c. Khi độ ẩm đất nền nhỏ hơn độ ẩm đất đắp.
d. Không cần xử lý độ ẩm của đất nền.",A 
399,"Trước khi rải đắp lớp mới, cần xử lý mặt lớp đã đắp như thế nào?
a. Cào xới các phần mặt lớp bị nhẵn do xe hoặc người đi lại.
b. Tưới đảm bảo độ ẩm khống chế nếu mặt lớp bị khô.
c. Cả hai ý trên.
d. Không cần phải xử lý.",C 
400,"Khi vận hành đầm đất theo đường vòng, tốc độ dịch chuyển của máy đầm lấy
bằng bao nhiêu?
a. Từ 0,5 đến 1 km/h trên toàn hành trình.
b. Từ 1 đến 2 km/h trên toàn hành trình.
c. Từ 1,5 đến 2 km/h trên toàn hành trình.
d. Từ 1 đến 2 km/h, giảm tốc độ ở các đoạn đường vòng.",D 
401,"Khi đầm đất theo hướng song song với tim đập, chiều rộng vết đầm chồng lấn
lên nhau được khống chế như thế nào?
a. Không nhỏ hơn 20 cm.
b. Không nhỏ hơn 30 cm.
c. Không nhỏ hơn 35 cm.
d. Không nhỏ hơn 40 cm.",B 
402,"Khi đầm đất theo hướng vuông góc với tim đập, chiều rộng vết đầm chồng lấn
lên nhau được khống chế như thế nào?
a. Không nhỏ hơn 30 cm.
b. Không nhỏ hơn 40 cm.
c. Không nhỏ hơn 50 cm.
d. Không nhỏ hơn 60 cm.",C 
403,"Khi đắp đập đất, sai lệch độ ẩm đất đắp so với độ ẩm tốt nhất cho phép bằng
bao nhiêu?
a. 2,5%
b. 3%
c. 3,5%
d. 4%",B 
404,"Khi đắp trong phạm vi 1 m giáp với công trình xây đúc phải dùng biện pháp
nào?
a. Chọn loại đất thịt, đất sét không lẫn sạn sỏi, tạp chất.
b. Dùng đầm cóc để đầm chặt đất.
c. Dùng đầm chày gỗ, đầm bàn bằng gang tại đường viền tiếp giáp.
d. Tất cả các biện pháp trên.",D 
405,"Để kiểm tra dung trọng khô của đất á sét, á cát đắp phần thân đập, số lượng
mẫu cần thiết là bao nhiêu?
a. 1 tổ mẫu/(100-200) m3.
b. 1 tổ mẫu/(150-250) m3.
c. 1 tổ mẫu/(200-250) m3.
d. 1 tổ mẫu/(100-150) m3.",A 
406,"Để kiểm tra dung trọng khô của đất sét, á sét đắp tường tâm, tường nghiêng
của đập, số lượng mẫu cần thiết là bao nhiêu?
a. 1 tổ mẫu/50 m3.
b. 1 tổ mẫu/100 m3.
c. 1 tổ mẫu/150 m3.
d. 1 tổ mẫu/200 m3.",B 
407,"Cần sử dụng phương pháp nào để xác định dung trọng của đất dính?
a. Phương pháp dao vòng hay phóng xạ.
b. Phương pháp dao vòng loại lớn.
c. Phương pháp dao vòng.
d. Phương pháp phóng xạ.",A 
408,"Cần sử dụng phương pháp nào để xác định dung trọng của đất có nhiều dăm
sạn, sỏi?
a. Phương pháp dao vòng loại lớn.
b. Phương pháp phóng xạ.
c. Phương pháp hố đào.
d. Theo a hoặc c.",D 
409,"Cần kiểm tra tầng lọc ngược theo những nội dung nào?
a. Chiều dày và thành phần hạt của từng lớp.
b. Mặt nối tiếp: không cho phép các lớp so le, gãy khúc, trộn lẫn.
c. Cả a và b.
d. Cả a, b và độ phẳng của mặt lớp.",C 
410,"Khi lát mái thượng lưu đập cần kiểm tra theo các nội dung nào?
a. Mặt các tấm không chênh lệch nhau quá 5% chiều dày tấm lát.
b. Mặt tấm phía trên không nhô cao hơn tấm phía dưới.
c. Cả a và b.
d. Cả a, b và khe hở giữa các tấm không vượt quá quy định của thiết kế.",D 
411,"Thành phần bê tông tại hiện trường được hiệu chỉnh theo nguyên tắc nào?
a. Không thay đổi lượng xi măng (X).
b. Không thay đổi lượng nước (N).
c. Không thay đổi tỷ lệ N/X.
d. Không thay đổi độ sụt.",C 
412,"Khi đổ bê tông khối lớn, thời gian cho phép để dỡ cốp pha là bao nhiêu?
a. Không dưới 4 ngày.
b. Không dưới 5 ngày.
c. Không dưới 6 ngày.
d. Không dưới 7 ngày.",D 
413,"Khi đổ bê tông khối lớn mà khối đổ có thể tích trên 1000 m3 thì tần suất lấy
mẫu thí nghiệm cường độ là bao nhiêu?
a. 1 tổ mẫu/600 m3.
b. 1 tổ mẫu/500 m3.
c. 1 tổ mẫu/400 m3.
d. 1 tổ mẫu/300 m3.",B 
